text,label
"Steve Carrel Proves himself to be a great leading man in this wonderful, original, raunchy breath of fresh air. I about wet myself at how geniusly hilarious it was.<br /><br />Basically the movie's title says it all: Andy Stitzer is a 40 Year- Old Male who works at an electronics store. He is a bit of a nerd who loves videogames and Comics, and has the biggest collection. His Peers that work in the store with him find out that he's a Virgin during a rather sex dialogue filled poker game, and then Andy has to go through a rather funny as hell Odyessy of rude sexual awakenings, but always screwing up which leads to him not losing his virginity, but he eventually gets lucky in the very end.<br /><br />Leave the little ones at home, But Take the entire family to see This awesome Romantic Adult Comedy. It will have you hooked and cracking up from the very beginning, and by the time it is over, you will be wishing you wore your extra thick absorbent undergarments. Only other thing I can say about it is Too bad Steve Carrel wasn't recognized as a leaving man 20 years ago. He is definitely gonna win best breakthrough male performance in next years MTV movie Awards. You can bet your hard earned dollar on that, people!<br /><br />I Give this one a perfect 10!",1
"It's very very funny. You know, just like a comedy is supposed to be. It also looks very very good, like a Hollywood Spectacular should. So, what more do you want? Howz about a very VERY good Sally Fields. She is so much better here than in anything else I've ever seen her in, and she looks so damn good. This movie is all you need to understand why she's a Star. Those eyes! Like a silent movie star, but better. In fact, everyone's eyes are so good. I used to pretend to be a bad TV soap actor with my girlfriend. We'd do that thing where you look real fast from one eye to the other of your partner. They don't do that at all in Soap Dish. Great. The Eyes Have It! (sorry) <br /><br />There's so many terrific performances, its fun just waiting for each of them to reappear. There's a whole workshop going on with Kevin Kline on how to Overact very very subtly. Got that? Yeah, he's damn good. So is Robert Downey, Jr. who has since made sumthin of a career of playing the Slick, Slimy Executive. Cathy Moriarity, while not the most gifted actress, is so charismatic and riveting, especially when she's angry. And even Whoopi Goldberg is decent, her natural timing giving here somewhat flat delivery a little Zing. OK, no Whoopi Bashing, I hear ya.<br /><br />And then, there's the Hair. Soap Dish was made at the end of the BIG Hair Eighties, so the ridiculous doos are like a great character in themselves. They get bigger and sillier, just like your's did. Yeah, we got pictures.<br /><br />Soap Dish is better than I thought it'd be, better that I wanted it to be. I'm sick of Movies that tell me I'm supposed to care about shallow, self centered, semi-talented egomaniacs, ie. TV Soap Actors. Soap Dish seems happy just to have me laugh at 'em. Thank You.",1
"BRIEF ENCOUNTER is a ghastly and pointless remake of the 1945 David Lean classic, which was based on Noel Coward's play ""Still Life"". A doctor removes a particle of grit from a woman's eye at a railway station, he is in a miserable relationship, she is happily married social worker of Italian ancestry. They meet by accident on another occasion, form an instant attraction and arrange to meet each other every Wednesday. The pair fall in love, but after spending a few afternoons together they realise that they have no realistic chance of happiness and agree to part. Coward's original one-act play concerned two ordinary people who fall in love. Sophia Loren and Richard Burton, two Super Stars and veterans of Hollywood Epics, are nobody's idea of 'ordinary people'. Loren in particular is miscast - Sophia Loren in full make-up, looking like a million dollars, working as a part-time voluntary social worker at a Citizen Advice Bureau just doesn't ring true. Burton, looking haggard, with dyed hair, too much make-up and wearing platform shoes, doesn't come across as your average General Practitioner. That said, you can't really blame them for having an affair after seeing their spouses. Burton is married to a literary critic who spends her evenings penning poisonous reviews and who treats her husband with total contempt. Loren's husband, Jack Hedley, potters around the house all day and is terminally boring: the most exciting thing he has ever done is nearly have an affair six years previous. Their final scene together will induce nausea, (""You've been a long, long way away"", etc.). That great British jobbing actor, John LeMesurier, has a three minute cameo as Burton's friend, and appears to be slightly inebriated, speaking his lines in a barely audible voice. It's a sad and forgettable performance in a dismal, awful rehash of a cinema classic. Avoid at all costs.",0
"I found this movie really funny because you have a youthful black comedian (Chris Rock) who dies and is sent back to earth in a mid-50's white mans body. He doesn't realize that his behavior should change and continues to act as he had before. He listens to rap music, sings along, and plays the stereotypical part of an urban black man. The real humor in this movie was watching the trouble that this behavior gets him into with the black community.",1
"Hood of the Living Dead had a lot to live up to even before the opening credits began. First, any play on ""...of the living dead"" invokes His Holiness Mr. Romero and instantly sets up a high standard to which many movies cannot afford to aspire. And second, my movie-watching companion professed doubt that any urban horror film would surpass the seminal Leprechaun In the Hood. Skeptical, we settled in to watch. <br /><br />We were rewarded with a surprisingly sincere and good-hearted zombie film. Oh, certainly the budget is low, and of course the directors' amateurs friends populate the cast, but Hood of the Living Dead loves zombie cinema. Cheap? Yeah. But when it's this cheap, you can clearly see where LOVE holds it together. <br /><br />Ricky works in a lab during the day and as a surrogate parent to his younger brother at night. He dreams of moving out of Oakland. Before this planned escape, however, his brother is shot to death in a drive-by. Ricky's keen scientific mind presents an option superior to CPR or 911: injections of his lab's experimental regenerative formula. Sadly, little bro wakes up in an ambulance as a bloodthirsty Oakland zombie! Chaos and mayhem! I think it's more economical to eat your enemies than take vengeance in a drive-by, but then again, I'm a poor judge of the complexities of urban life. (How poor a judge? In response to a gory scene involving four men, I opined ""Ah-ha! White t-shirts on everyone so the blood shows up. Economical! I used the same technique in my own low-budget horror film."" Jordan replied, ""No, that's gang dress. White t-shirts were banned from New Orleans bars for a time as a result."" Oh.)<br /><br />A lot of the movie is set in someone's living room, so there's a great deal of hanging out and waiting for the zombies. But the characters are sympathetic and the movie is sincere-- it surpasses its budget in spirit. <br /><br />Zombie explanation: When man plays God, zombies arise! Or, perhaps: Follow FDA-approved testing rules before human experimentation! <br /><br />Contribution to the zombie canon: This is the first zombie movie I've seen with a drive-by shooting. As far as the actual zombies go, infection is spread with a bite as usual, but quite unusually head shots don't work-- it's heart shots that kill. Zombies have pulses, the absence of which proves true death. And these zombies make pretty cool jaguar-growl noises. <br /><br />Gratuitous zombie movie in-joke: A mercenary named Romero. Groan. <br /><br />Favorite zombie: Jaguar-noise little brother zombie, of course!",1
"Quite unimpressive. The 'twists' are all pretty predictable, if you've seen any movies within the last ten years, and the few somewhat interesting parts (wherein someone utilizes context clues to make a decision) are few and lack much punch, since the 'secret' has already been shown before these clues are explained.<br /><br />(spoilers, sorta)<br /><br />The acting is decent enough. The story simply isn't very interesting. The whole 'still awake' premise becomes nullified by the astral projection stuff(not kidding). <br /><br />The surgery scene is initially tense, a bit discomforting, but then becomes utterly banal.<br /><br />Not horrible, but not memorable. Terrence Howard's least interesting role to date, so far as I've seen. <br /><br />Kind of boring, overall.",0
"A recent viewing of THAT'S ENTERTAINMENT has given me the urge to watch many of the classic MGM musicals from the forties and fifties. ANCHORS AWEIGH is certainly a lesser film than ON THE TOWN. The songs aren't as good, nor is the chemistry between the characters. But the film beautifully interweaves classical favorites, such as Tchaikovsky. And the scene at the Hollywood Bowl, with Sinatra and Kelly emerging from the woods above it at the top, and then running down the steps, while dozens of pianists play on the piano, is the best scene in the film, even though the scene in which Kelly dances with Jerry Mouse is more famous. Classical music enthusiasts will no doubt identify the music the pianists are playing. Sinatra then croons, ""I Fall in Love Too Easily,"" before having his epiphany about whom he loves. The color is beautiful, Hollywood looks pretty with its mountains and pollution-free air (Can you imagine Hollywood in the twenties, let alone the mid-1940s?!), and the piano music is absolutely glorious. MGM certainly had a flair for creating lyrical moments like these.",1
"I was p***ed when I couldn't see this one when it was screening at the Philly Film Fest last year, so when I saw that it was going to be on cable tonight, I put it on remind as soon as I could. So was it worth the wait? Well let's backtrack a tad as I have yet to give you the plot. Sean Crawley is a young man who doesn't know what his path in life is. Enter Duke (George Wendt) who introduces him to his boss Ray (Danny Baldwin). One night Ray totally hammered asks Sean to off the guy that they had Sean following around. And it goes on from there. Which leads me back to the question posed. Was it worth the wait? Yes and no, the buildup was pretty good and George Wendt stole the movie for me. He just took the ball and ran with it. But it's nowhere near as violent as I was led to believe and somewhere along the movies running time the ball is not only dropped, but fumbled and taken in the other direction. I know where this point happened exactly, but can't say without spoiling the film. But needless to say it happened. The ending doesn't save the film either. Poor Stuart Gordon nothing can be good like ""Re-animator"" or ""Castle Freak"".<br /><br />My Grade: C<br /><br />Where I saw it: Showtime Extreme<br /><br />Eye Candy: Kari Wuhrer shows her ta-tas in one fantasy and then in the next more ta-tas and it pans down and...OH MY GOD MY EYES MY EYES!!!!!",0
"With the exception of FAMILY, this new season is worse than Season One. I can't imagine what they are thinking. As a fan of horror, can tolerate a lot of gore and mindless mayhem, but this series gets worse with each outing. I can't imagine how disheartening it must be for the actors and crew to go to work each day, toiling to churn out such crap. STORY! Is that too much to ask for? CHARACTER! How can we give damn about the fate of ANYONE in these stories? If we are not engaged, who cares if they get carved up or whatever? Almost every episode ends with mindless blood letting, going for gross out shock without any sense of revelation or conclusion or REASON why we have been subjected to an hour of bloodletting. Even Dante's effort this season had some disturbing sexist violence and wandered off to a pointless conclusion. Ironically, the production values and performances tend to be up to speed, while the content is utter crap. I have great hopes for Exec Producer's Garris's VALARIE UNDER THE STAIRS, but we shall see.",0
"It's my opinion that when you decide to re-make a very good film, you should strive to do better than the original; or at least give it a fresh point of view. Now the 1963 Robert Wise telling of Shirley Jackson's remarkable novel ""The Haunting of Hill House"" is worth the price of admission even today. Now fast forward to 1999 and the re-make. I was left shaking my head and asking, why? The acting is wooden, the story unrecognizable and the whole point seems to be to replace the subtle horror of the original with as many special effects computers can generate. I had heard that this update was bad; but couldn't believe it was that bad, considering the source material. I was wrong. After watching this and saying to my wife how awful it was, she said; ""Well they got your money!"" She's right, don't let them get yours. If there's no profit in making lousy re-makes, maybe they'll stop making them or come up to a higher standard that doesn't insult their audience",0
"The picture is developed in 1873 and talks as Lin McAdam(James Stewart) and High Spade(Millard Michell)arrive to Dodge City looking for an enemy called Dutch Henry(Stephen McNally).The sheriff Wyatt Hearp(Will Ger)obligates to leave their guns.Both participate in an shot contest and Stewart earns a Winchester 73,the rifle greatest of the west but is robbed and starting the possession hand to hand(John McIntire,Charles Drake ,Dan Duryea).Meanwhile the starring is going on the vengeance.<br /><br />First western interpreted by James Stewart directed by Anthony Mann that achieved revive the genre during 50 decade. The film has an extraordinary casting including brief apparition of Rock Hudson and Tony Curtis,both newcomers. The picture is well narrated and directed by the magnificent director Anthony Mann who has made abundant classics western:Bend the river,Far country,man of Laramie,naked spur,tin star. Of course, all the essential elements western are in this film,thus,Red Indians attack,raid by outlaws,final showdown.The breathtaking cinematography by Greta Garbo's favourite photographer Willian Daniels. James Stewart inaugurated a new type of wage,the percentage on the box office that will imitate posteriorly others great Hollywood stars. Although the argument is an adaptation of ¨Big gun¨ novel of Stuart L.Lake and screenwriter is Borden Chase,is also based about real events because 4 July 1876 in Dodge City had a shot competition and the winner was rewarded with a Winchester 73 model 1873 with ability shoot 17 cartridges caliber 44/40 in few seconds.",1
"I have seen Maslin Beach a couple of times - both on free to air TV in Brisbane. I won't go into whether it is good, bad or otherwise as others have well and truly covered this.<br /><br />I will say that it is so Australian. Only in Australia can we have a film about relationships among people spending the day as naked as the day they were born, and to view it on free commercial television.<br /><br />I have a friend from the US who is constantly amazed at what we put on our free TV compared to her home country. Sex and the CIty and Huff are just too examples.<br /><br />Despite our Government trying to turn us into the 51st US State, it is good to know at least some things remain truly Aussie",1
"What a complete waste of time. The movie starts as a clone of the Saw series, but with even worse acting. Melissa Joan Hart is absolutely horrible. The ending is ridiculous and the story contains no twists, not plot surprises and just a plain bad ending. I liked some of the characters and I was hoping for everything to be tied together at the end. It just doesn't happen. It's a total ""Wrestler"" ending with none of the good acting. I can't believe I spent the time watching this. It's not ""fun"" as some people put it. A guy in a mask kidnaps people who are connected and forces them to figure it out. The connection is a stretch and he should have shot the main actress first.",0
"The basic storyline here is, Aditiya (Kumar) is the spoilt son of a millionaire, Ishwar (Bachan) who owns a toy industry, in Ishwar's eyes his son Aditya can do nothing wrong, Aditya's mother Sumitra (Shefali Shah) warns Ishwar to bring his son to the responsible path before it is too late, for Ishwar is a patient of lung cancer and has only 9 months to live, when his son elopes and marries Mitali (Chopra), Ishwar readily forgives Aditya, but when the happy couple Aditya and Mitali come back from a honeymoon, Mitali is pregnant, and this forces Ishwar to kick Aditya out of the house to make him more responsible, Aditya doesn't know his father is suffering from lung cancer, and he also doesn't know that his father has kicked him out of the hose to make him more responsible, Ishwar cannot bring himself to tall Aditya that he is about to die, with a hungry and pregnant wife. it is a race against time so Aditya does all he can to prove himself to his father, and the climax comes when Aditya gets his big break in the movie industry and his father tells him that he is about to die.<br /><br />This movie is absolutely brilliant, this is the breakthrough in Indian cinema that was needed for the Bollywood industry, Shah's directing is almost flawless, but which movie doesn't have flaws? The best part if this movie is the father son relationship which is a tearjerker. the song interludes is just placed at the right time, the scenery is good, the only part where this movie fails is where the jokes between Boman Irani and Rajpal Yadav the jokes are too long and after a bit they are annoying, but overall this is a brilliant movie, i advise anybody Reading this review to go and watch it regardless of other reviews. 9/10",1
"This esteemed production has it's fans. But to paraphrase the classic bad review of 'Mary Reilly,' Moby Dick is like a painting, only slower.<br /><br />This is because the philosophical grounds for a movie ""production"" are never to make a great film, rather it's to substitute the lack of a strong guiding idea (in this case for a books transference to film) with a list of hopelessly atomized, undynamic but dazzling conceits in an effort to trick viewers into thinking they've seen greatness. As viewers & critics are apt to fall for this, Oscars follow, feeding the whole dumb equation.<br /><br />I don't share in the pleasure all these reviewers found. Moby Dick is stunningly uninvolving. Actors dutifully recite essays about Jonah, Moby Dick, the ocean, Moby Dick, Moby Dick... all things that can't respond, and not one of which is absorbing in the slightest. It's dramatically inert. It doesn't build. In narrative terms Moby Dick (as a movie) is little more than a foregone conclusion in search of an actual story. After half an hour I was muttering ""Oh terrific... another oath ...another 4 minute soliloquy!""<br /><br />In the failed effort to involve you, it's a pretty campy overacting showcase. A lot of grey hair here. Starbuck is supposed to be a golden god. (!)<br /><br />One knows one is looking at a great director when he makes the medium his own rather than trying to replicate the feel of someone else's paintings & palette, or reverently embalming a classic as Huston does here. Paintings and books are nice but they're a different mediums. A movie like this fails to grasp that an honestly enjoyable piece of crap (Village of the Damned) is better in most respects than an insufferable piece of culture. This is the Eat Your Vegetables school of film-making.<br /><br />One appreciates the work that must have been done to make the movie, but not the narrative. Only a few segments reflecting maritime research are interesting; the recording of shanties as a means of structuring work & various sea efforts; and the technology of whaling. And that doesn't call for a two-plus hour movie.",0
"If you really enjoyed the 2002 Resident Evil movie, then you should just see it instead of waisting 2 hours you'll never get back. I can not believe that no one has commented that this movie is just a cheap knock off of RE. First, a ""special"" commando force is the unique defense for a facility with a computer matrix that has an AI and holographic projection. And this ""Hive"" rip-off has a series of traps that inevitably kill off one member of the squad at a time. There's even a chess reference in the code names, which was in the dialog of RE. Despite the fact that there are no zombies, the ""Rook"", the movie's nemesis, is some sort of bio-creature, very pail in color suggesting necrotic tissue, with a lot of cyborg components just like a super mutant of RE. So, a wag-of-the-finger to Mr. Richard Taylor for claiming any credit for this story.<br /><br />They are not the same movie obviously, but the writer got the idea watching Resident Evil I think.",0
"The documentary presents an original theory about ""Guns, Germs and Steel"". The series graphically portray several episodes strongly supporting the theory, and defend the theory against common criticism.<br /><br />I was deeply puzzled to find user comments complaining about lack of new information in these series. They say documentary presents information which is taught in middle school. Indeed, it does. In fact, I greatly enjoyed the original look at the information which I have known since middle school and the unexpected analysis.<br /><br />So, if you like knowing WHY things work, if you have taken apart the telephone trying to determine how it worked, if you have gone to the farm to see how farm works and how cows are milked, you will enjoy this series. A definite recommendation.",1
"This Hitchcock movie bears little similarity to his later suspense films and seems much more like a very old fashioned morality tale. A young couple receives an inheritance that they believe will make them happy. They spend the money traveling about the world and living a very hedonistic existence. However, after a while the excitement begins to wane and the couple become dissipated and pointless in their existence. However, out of no where, when they are on a luxury cruise, the ship sinks and they lose everything--and end up much happier in the end because they now appreciate life! What an odd, silly and preachy film! Personally, I'd like to inherit all that money and find out if it makes me miserable!<br /><br />The production values are relatively poor compared to later productions--a rough film with poor sound quality and rather amateurish acting.",0
"I actually have a fondness for Christopher Lee, but this just wasn't up to his other performances... and he was one of the better actors.<br /><br />The film does not live up to its premise. It's not that scary, it's overly melodramatic, and it draaaaaags. Every time I thought, ""Oh, HERE comes the good part"" the good part never quite arrived.<br /><br />The Evil Ones aren't at all convincing. Most of the other characters were also lacking in depth.<br /><br />Perhaps if I'd been in the proper frame of mind, I might have enjoyed some MSTie-fication at this film's expense, but.... Naaahhh... Didn't really seem to be worth the effort. It wasn't really very good, it wasn't really very bad, it was just mediocre.",0
"Oh man, why? ""Six Degrees"" is a show about this so called theory that we all are linked by someone. If focus on the lives of a group of people and the consequences of their actions.<br /><br />When I first heard of this show, it didn't caught my attention at all. It seemed too ordinary, actually. Then, i saw some episodes... and loved it! First of all, the characters. They are all well-written and different from each other. There's a alcohol addicted, a woman whose fiancée cheats on her, a woman who just lost her husband, a driver who has a troubled brother and so on... Unlike what we're used to, most of the characters interact with each other in casualties, like in our daily routines. Great! My favourite ones are Mae, Carlos and Whitney.<br /><br />Then, the cast. They are all great. Jay Hernandez, from ""Hostel"", shows here his acting habilities in a more 3d character than his previous work as Paxton. The other ones give great performances too, specially Campbell Scott, who plays Steven and Bridget Moynahan, who plays Whitney.<br /><br />Well when i came to IMDb, after watching some episodes, i couldn't believe that it got cancelled. Seriously, i can't understand the low ratings.<br /><br />It's too bad it didn't have more than one season. It would really be a good show to follow!",1
"This is a review of 'Freddy Mercury The Untold Story,' theatrical release, Chicago Int. Film Festival, 2007 One of the phoniest, uninspired and most tedious biographical documentaries I have seen. If the film I saw in a movie theater was originally released on TV, I would plead with its producers and distributors to not fool a paying audience with the false promise of a cinematically worthy documentary feature. Even as a made-for-TV documentary, the sentimental piano solos accompanying interviewees sitting in front of flower arrangements in hotel rooms and the pompous, pseudo-literary narration rang more true of a sleepapedic bed Infomercial. The only redeeming aspects of this ""The Untold Story of Freddy Mercury"" -- or, uhm, was it ""The Untold Story of Princess Diana"" are the original concert, video and TV footage -- unabridged Freddy Mercury and Queen. Testimonial interviews with irrelevant eye witnesses with insights, such as: ""He was a free spirit,"" (really.. I thought Freddy Mercury was a company man...) belittle those Freddy testimonials, by Brian May or Montserrat Caballe that shed new and affectionate light into Mercury's complex life and character. And... what up with the Harry Potter-like boarding school segments? How did the interview with the first girl-crush (""...who now works in a travel agency"") and members of Freddy's first school band contribute to what I really want to know about Mercury? Vital milestones of his personal life, his sexuality, his artistic style and growth, Queen, the band remain unexplored. These filmmakers don't ask a single, provocative question, nor do they engage in independent or visionary research of their subject, instead delivering a tedious montage of politely clean and vastly empty comments about an enigmatic and brilliant rock legend, who doesn't deserve to be remembered by this History Channel biography your grandparents can doze off to on a Sunday night.",0
"I found this to be the most enjoyable Muppets movie, because I felt it was the most light-hearted and had the best comic delivery on most of its lines. The Muppets try to go on Broadway to sell an original musical they've written, but along the way, they run into the usual problems, including Kermit's memory loss here. While there aren't as many great cameos here as in the original ""Muppets Movie,"" there are some including Joan Rivers and Dabney Coleman. Simply the timing and delivery of so many of the lines is great, and the situations the Muppets find themselves in are hilarious. The original songs are also good here, and the ending is satisfying. There is not much else to say about the film, but Muppet fans should see it for sure. It is the funniest Muppet movie and is sure to be enjoyed by all.<br /><br />***1/2 out of ****",1
"This is one of the worst movies i have seen to date, the best part was Christian J. Meoli ""Leonard"" attempting to act jumping up and down outside the bar, kind-of like i wanted to do on the DVD, to spare the rest of humanity the agony of watching this shitty film. It has a great cast so you keep watching waiting for it to get good, i mean with Sean Astin ""Andrew"" (played his part perfectly, did a great job, too bad it was in this film), Kyra Sedgwick ""Bevan"", Ron Livingston ""Chad"", Renée Zellweger ""Poet"" (they put her name on the cover she has a total of 1 line and less then 4 seconds in the whole movie...<br /><br />If the cast had any dignity, they would go out and buy all the copies of this film and burn them along with Writer / Director George Hickenlooper and Writer John Enbom",0
"- After their sons are sentenced to life in prison, Adelle (Debbie Reynolds) and Helen (Shirley Winters) begin receiving threatening phone calls because someone fells their sons got off easy. The pair decides to move to California to escape the publicity of the trial and to start a new life. They start a dance school that is soon very successful. One of the students has a rich unmarried father with whom Adelle quickly falls in love. In the meantime, Helen is busy raising rabbits and becoming a little too infatuated with an evangelist on the radio. It's only a mater of time before everything falls apart and the women enter a world of madness and murder.<br /><br />- I can't help but compare What's the Matter with Helen? to Whoever Slew Auntie Roo?, also starring Shelly Winters. Where that movie seemed almost restrained in its presentation of Auntie Roo's madness, there's nothing holding Helen back in this movie. It may take a good deal of the movie's running time, but once she snaps, Helen is one Bad Mad Mutha. You don't want to mess with her. Winters is so delightfully demented that it was impossible for me not to enjoy her performance. I'm not going to spoil the movie, but the things Helen is capable of are totally over-the-top.<br /><br />- As good as Winters is, Reynolds is totally ridiculous in her role as the gold-digging tap dancer. I got the impression that she thought she was in a movie that would get her nominated for some award. This ain't Citizen Kane! Quit acting so serious. Hey, Debbie, don't you realize that you're main purpose is to be a victim of Winters' insanity.<br /><br />- I just love these former-female-stars-in-the-twilight-of-their-career horror movies. What's the Matter with Helen? is as fun as any.",1
"This is one of the funniest movies i've ever seen. I rented it as a joke, expecting to get a giggle out of the first few scenes, and let me just say I've never laughed so hard in my life. The first scene where ninjas randomly pop out of the air and start a huge and ridiculous fire fight is one of the most incredibly funny stupid action movie moments of my life. This is not a dinosaur movie, but more a movie that makes fun (and doesn't mean to at all) of the action genre. I didn't see the first two, but judging by the complexity of the plot, I don't think there's to much I missed. If you wanna see a movie that goes great with a six pack or any herbal remedy, than I insist you rent this movie and sit back and watch a 100 years of advancement in cinema get thrown in the trash and get shat on by carnosours",0
"First things first! This isn't an action movie although there is a lot of action in it! I think you can compare it to American sports movies! Where a team of very bad players succeed in the unthinkable,winning a game or tournament beyond expectation! In this case it isn't about football or baseball,but Taekwondo! In the beginning these street thugs seem to be good for nothing! But soon we will find out that they don't want to be thugs and actually achieve something in life! It is nice to see them struggle and training! I was surprised how funny this movie was! From start till the end you will laugh your pants off! The young korean actors are very convincing! Go see this wonderful feel good movie!",1
"I read comments about this being the best Chinese movie ever. Perhaps if the only Chinese movies you've seen contained no dialogue, long drawn-out far-away stares and silences, and hack editing, then you're spot on.<br /><br />Complicated story-line? Hardly. Try juvenile and amateurish. Exquisite moods and haunting memories? Hardly. Try flat-out boring and trite.<br /><br />This was awful. I could not wait for it to be over. Particularly when the best lines in the movie consist of ""How are you? I'm fine. Are you sure? Yes."" Wow! What depth of character. I guess the incessant cigarette smoking was supposed to speak for them.<br /><br />As a huge fan of many Chinese, Japanese and Korean films, I was totally disappointed in this. Even Zhang's sentimentally sappy ""The Road Home"" was better than this.",0
"This move actually had me jumping out of my chair in anticipation of what the actors were going to do! The acting was the best, Farrah should have gotten a Oscar for this she was fabulous. James Russo was so good I hated him he was the villain and played it wonderful. There aren't many movies that have riveted me as this one. The cast was great Alfie looking shocked with those big eyes Farrah looking like a victim and you re-lived her horror as she went through it. Farrah made you feel like you were there and feeling the same anger she felt you wanted her to hurt him, yet you also knew it was the wrong thing to do. The movie had you on a roller coaster ride and you went up and down with each scene.",1
"96 minutes of this is cruel..and I love the old Munster's. Yes, the plot is thing; yes the lines are trite; but whoever was at the helm of this was not a fan. There is so much 'intrigue' (and I use that word with great pause) that I wonder if it's an old Starsky & Hutch episode. I lost count of the number of times I noticed that makeup had missed a spot near the collar. Refusing to acknowledge that any time had passed since the mid-60's (ludicrous) the producers simply replace Marilyn & Eddie with younger actors. Why not let them grow and age? The addition of an Addam's Family style reunion does not add to the flavor of the Halloween Party.<br /><br />Grandpa & Herman fly to Transylvania and back in a few hours (preposterous.) Sid Ceaser is the most, yes the most unbelievable character (I am including the bad robots) since he babbles an unwild combination of gibberish & yiddish but claims to be an ancient Arabic ruler. And yes, it looks like the laugh track is missing. In fact, there are several spots where there is dead air, as if the laugh track was to be inserted later. The actors seem to wait on the faux audience. It's not laughable; it's sad. Oh, and the best part! Yvonne DeCarlo has a line that just goes to show you how out of touch the writers and producers were. Marilyn says something like: ""Where could Uncle Herman and Grandpa be? They could have been in an accident. They could have been hit by a car...or a train!"" Lily says responds with something like: ""You're Uncle Herman will be here if he has to drag himself off the train track."" What's amazing about this is: Yvonne DeCarlo's husband was a stuntman in the early 60's and lost a leg and was nearly killed in a train stunt. He never recovered and this financially devastated her family. (check out Biography's fantastic review of her life and career) This line could have been easily changed to be more sensitive to her.<br /><br />If you are a real fan of the Munster's then you'll have to RENT this mess. It illustrates how some things are better left alone. Even with the (nearly) original cast, this is almost as bad as the attempted remake of the show a few years ago.",0
"I think it took a lot of guts for her to come forward like that. It is unfortunate that when a celebrity suffers that is what helps people most. But, in her case, what she did was remarkable. I have been in the mental health field for five years and I think it is great that mental illness is not a terrible word anymore and I believe she helped. I always thought she was great and always will. I am glad that she wrote this book and that the movie was made. She is a remarkable lady and I hope she continues to act. She has been through a lot and has faced it. I would really love to see her work more with children, especially child actors. Her ordeal should not have happened and I think she would be wonderful as a mentor to young people. The movie was so moving to me that I was very touched. Suffering a TBI which brought the onset of my disorder and having PTSD, it is good to know that someone has the courage enough to display her life as she did. I believe it helped this nation and people in general realize that there are others like them and that there is help. Thank you Ms. Duke, or Anna, which ever you prefer.",1
"This flick reminds me some really bad science-fiction movies from 50's and 60's.It is not scary or interesting,but it's dull,cheesy and stupid.Special effects are laughable,all actors are ludicrous and the ending is simply awful.Don't waste your money,rent or buy something better.I give it 3.5 out of 10( I found this turkey quite amusing because of its stupidity).",0
"I see where a few people involved in this debacle wrote reviews to share their side of the story, and I thought what they wrote was helpful in understanding it. The fact that they basically came up with excuses -- rewrites, budget constraints, production formats etc -- simply underlines how bad this movie is. And my criticisms in panning it are not personally directed but simply a warning that this one doesn't make the cut.<br /><br />It's watchable, but barely so. There are plot holes in every corner, the dialogue borders on the ridiculous, and the ending is telegraphed a mile away. The modestly interesting feature of a hologram interacting with a recon team get drowned in silly dialogue like who makes a meal in the midst of what is supposed to be a tense and deadly encounter with an unknown enemy. Would ya wrassle us up some Hamburger Helper Sally, between us getting killed by these automated carpet sweepers? Apparently this elite team equipped with the latest gizmos and red plastic tubed wonder armor has no access to MREs. Once they get into the last rooms they treat the place more like a four star motel than a deadly encounter zone.<br /><br />The rationale for the encounter with the fearsome Rook is that it can't be killed single handedly. Yet only one scene ago, the hero making that case abandoned King to do exactly that. Huh? Vivian Woo was attractive and hands down the best acted character in the movie. But that's not saying much.",0
"This is a quite slow paced movie, slowly building the story of an ex stripper who begins a new family life with a complete stranger. The viewer slowly feels that there's something wrong here ...<br /><br />I really loved this movie even though it leaves a slight bitter taste in the end. It is clever, well paced and very well acted. Both Philippe Toretton and Emmannuelle Seigner are deeply into their characters. <br /><br />The little son ""pierrot"" is also very touching.<br /><br />A thriller which does not seem like one. A very unconventional movie, very particular atmosphere throughout the whole movie though you might feel awkward a few times with a couple of scenes.<br /><br />i'll give it a 8/10 !!",1
Avoid the USA version. It is with added US footage and the worst dubbing you've ever heard probably done by New York amateurs. The dubbing is so bad that it sounds like Mystery Science Theater 3000. I think a black guy from the Bronx does Chiba's voice. I couldn't watch the entire film it was that bad. Instead of this Americanized version watch Chiba's other greats like The Streetfighter or Karate Warriors.,0
